energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ga_p_up,Ga_p_down,Ga_d_up,Ga_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.40920460,0.01305882,-0.01305882,0.00296154,-0.00296154,0.00482276,-0.00482276,0.00004422,-0.00004422,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00636774,-0.00636774
-4.40320160,0.01029095,-0.01029095,0.00233457,-0.00233457,0.00380018,-0.00380018,0.00003500,-0.00003500,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00501963,-0.00501963
-4.39719860,0.00805411,-0.00805411,0.00182767,-0.00182767,0.00297389,-0.00297389,0.00002750,-0.00002750,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00392972,-0.00392972
-4.39119560,0.00626011,-0.00626010,0.00142097,-0.00142097,0.00231126,-0.00231126,0.00002146,-0.00002146,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00305524,-0.00305524
-4.38519260,0.00483213,-0.00483213,0.00109713,-0.00109713,0.00178390,-0.00178390,0.00001662,-0.00001662,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00235893,-0.00235893
-4.37918959,0.00370409,-0.00370409,0.00084122,-0.00084122,0.00136734,-0.00136734,0.00001279,-0.00001279,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00180869,-0.00180869
-4.37318659,0.00281970,-0.00281970,0.00064052,-0.00064052,0.00104079,-0.00104079,0.00000976,-0.00000976,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00137716,-0.00137716
-4.36718359,0.00213155,-0.00213155,0.00048430,-0.00048430,0.00078672,-0.00078672,0.00000740,-0.00000740,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00104129,-0.00104129
-4.36118059,0.00160011,-0.00160011,0.00036363,-0.00036363,0.00059054,-0.00059054,0.00000557,-0.00000557,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00078183,-0.00078183
-4.35517759,0.00119280,-0.00119280,0.00027112,-0.00027112,0.00044018,-0.00044018,0.00000416,-0.00000416,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00058292,-0.00058292
-4.34917459,0.00088295,-0.00088295,0.00020073,-0.00020073,0.00032582,-0.00032582,0.00000309,-0.00000309,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00043158,-0.00043157
-4.34317159,0.00064901,-0.00064901,0.00014757,-0.00014757,0.00023948,-0.00023948,0.00000228,-0.00000228,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00031728,-0.00031728
-4.33716858,0.00047370,-0.00047370,0.00010773,-0.00010773,0.00017478,-0.00017478,0.00000167,-0.00000167,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00023162,-0.00023162
-4.33116558,0.00034332,-0.00034332,0.00007809,-0.00007809,0.00012667,-0.00012667,0.00000121,-0.00000121,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00016789,-0.00016789
-4.32516258,0.00024708,-0.00024708,0.00005621,-0.00005621,0.00009115,-0.00009115,0.00000087,-0.00000087,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00012084,-0.00012084
-4.31915958,0.00017656,-0.00017656,0.00004017,-0.00004017,0.00006513,-0.00006513,0.00000062,-0.00000062,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00008636,-0.00008636
-4.31315658,0.00012528,-0.00012528,0.00002851,-0.00002851,0.00004621,-0.00004621,0.00000044,-0.00000044,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00006129,-0.00006129
-4.30715358,0.00008826,-0.00008826,0.00002009,-0.00002009,0.00003256,-0.00003256,0.00000031,-0.00000031,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00004318,-0.00004318
-4.30115058,0.00006174,-0.00006174,0.00001405,-0.00001405,0.00002278,-0.00002278,0.00000022,-0.00000022,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00003021,-0.00003021
-4.29514757,0.00004289,-0.00004289,0.00000976,-0.00000976,0.00001582,-0.00001582,0.00000015,-0.00000015,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00002099,-0.00002099
-4.28914457,0.00002958,-0.00002958,0.00000673,-0.00000673,0.00001091,-0.00001091,0.00000011,-0.00000011,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00001448,-0.00001448
-4.28314157,0.00002026,-0.00002026,0.00000461,-0.00000461,0.00000747,-0.00000747,0.00000007,-0.00000007,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000991,-0.00000991
-4.27713857,0.00001377,-0.00001377,0.00000314,-0.00000314,0.00000508,-0.00000508,0.00000005,-0.00000005,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000674,-0.00000674
-4.27113557,0.00000930,-0.00000930,0.00000212,-0.00000212,0.00000343,-0.00000343,0.00000003,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000455,-0.00000455
-4.26513257,0.00000623,-0.00000623,0.00000142,-0.00000142,0.00000230,-0.00000230,0.00000002,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000305,-0.00000305
-4.25912956,0.00000415,-0.00000415,0.00000094,-0.00000094,0.00000153,-0.00000153,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000203,-0.00000203
-4.25312656,0.00000274,-0.00000274,0.00000062,-0.00000062,0.00000101,-0.00000101,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000134,-0.00000134
-4.24712356,0.00000180,-0.00000180,0.00000041,-0.00000041,0.00000066,-0.00000066,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000088,-0.00000088
-4.24112056,0.00000117,-0.00000117,0.00000027,-0.00000027,0.00000043,-0.00000043,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000057,-0.00000057
-4.23511756,0.00000076,-0.00000076,0.00000017,-0.00000017,0.00000028,-0.00000028,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000037,-0.00000037
-4.22911456,0.00000049,-0.00000049,0.00000011,-0.00000011,0.00000018,-0.00000018,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000024,-0.00000024
-4.22311156,0.00000031,-0.00000031,0.00000007,-0.00000007,0.00000011,-0.00000011,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000015,-0.00000015
-4.21710855,0.00000020,-0.00000020,0.00000004,-0.00000004,0.00000007,-0.00000007,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000010,-0.00000010
-4.21110555,0.00000012,-0.00000012,0.00000003,-0.00000003,0.00000005,-0.00000005,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000006,-0.00000006
-4.20510255,0.00000008,-0.00000008,0.00000002,-0.00000002,0.00000003,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000004,-0.00000004
-4.19909955,0.00000005,-0.00000005,0.00000001,-0.00000001,0.00000002,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000002,-0.00000002
-4.19309655,0.00000003,-0.00000003,0.00000001,-0.00000001,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000001
-4.18709355,0.00000002,-0.00000002,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000001
-4.18109055,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000001
-4.17508754,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.16908454,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.16308154,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.15707854,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.15107554,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.14507254,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.13906953,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.13306653,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.12706353,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.12106053,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.11505753,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.10905453,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.10305153,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.09704852,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.09104552,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.08504252,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.07903952,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.07303652,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.06703352,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.06103052,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.05502751,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.04902451,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.04302151,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.03701851,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.03101551,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.02501251,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.01900950,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.01300650,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.00700350,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-4.00100050,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.99499750,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.98899450,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.98299150,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.97698849,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.97098549,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.96498249,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.95897949,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.95297649,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.94697349,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.94097049,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.93496748,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.92896448,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.92296148,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.91695848,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.91095548,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.90495248,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.89894947,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.89294647,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.88694347,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.88094047,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.87493747,0.00000002,-0.00000002,0.00000001,-0.00000001,0.00000001,-0.00000001,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.86893447,0.00000004,-0.00000004,0.00000001,-0.00000001,0.00000002,-0.00000002,0.00000002,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.86293147,0.00000006,-0.00000006,0.00000002,-0.00000002,0.00000003,-0.00000003,0.00000003,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.85692846,0.00000010,-0.00000010,0.00000002,-0.00000002,0.00000005,-0.00000005,0.00000005,-0.00000005,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.85092546,0.00000016,-0.00000016,0.00000004,-0.00000004,0.00000007,-0.00000007,0.00000008,-0.00000008,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.84492246,0.00000024,-0.00000024,0.00000006,-0.00000006,0.00000011,-0.00000011,0.00000012,-0.00000012,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.83891946,0.00000038,-0.00000038,0.00000009,-0.00000009,0.00000018,-0.00000018,0.00000019,-0.00000019,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000001
-3.83291646,0.00000059,-0.00000059,0.00000015,-0.00000015,0.00000027,-0.00000027,0.00000030,-0.00000030,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000001
-3.82691346,0.00000090,-0.00000090,0.00000022,-0.00000022,0.00000042,-0.00000042,0.00000045,-0.00000045,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000002,-0.00000002
-3.82091046,0.00000137,-0.00000137,0.00000034,-0.00000034,0.00000063,-0.00000063,0.00000069,-0.00000069,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000003,-0.00000003
-3.81490745,0.00000207,-0.00000207,0.00000052,-0.00000052,0.00000096,-0.00000096,0.00000104,-0.00000104,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000004,-0.00000004
-3.80890445,0.00000311,-0.00000311,0.00000078,-0.00000078,0.00000143,-0.00000143,0.00000156,-0.00000156,0.00000000,-0.00000000,0.00000002,-0.00000002,0.00000006,-0.00000006
-3.80290145,0.00000464,-0.00000464,0.00000116,-0.00000116,0.00000214,-0.00000214,0.00000233,-0.00000233,0.00000000,-0.00000000,0.00000003,-0.00000003,0.00000009,-0.00000009
-3.79689845,0.00000686,-0.00000686,0.00000171,-0.00000171,0.00000316,-0.00000316,0.00000345,-0.00000345,0.00000000,-0.00000000,0.00000005,-0.00000005,0.00000014,-0.00000014
-3.79089545,0.00001008,-0.00001008,0.00000251,-0.00000251,0.00000464,-0.00000464,0.00000506,-0.00000506,0.00000000,-0.00000000,0.00000007,-0.00000007,0.00000020,-0.00000020
-3.78489245,0.00001469,-0.00001469,0.00000367,-0.00000367,0.00000677,-0.00000677,0.00000738,-0.00000738,0.00000000,-0.00000000,0.00000010,-0.00000010,0.00000029,-0.00000029
-3.77888944,0.00002127,-0.00002127,0.00000531,-0.00000531,0.00000980,-0.00000980,0.00001069,-0.00001069,0.00000000,-0.00000000,0.00000014,-0.00000014,0.00000042,-0.00000042
-3.77288644,0.00003057,-0.00003057,0.00000763,-0.00000763,0.00001409,-0.00001409,0.00001536,-0.00001536,0.00000000,-0.00000000,0.00000020,-0.00000020,0.00000061,-0.00000061
-3.76688344,0.00004362,-0.00004362,0.00001088,-0.00001088,0.00002010,-0.00002010,0.00002191,-0.00002191,0.00000000,-0.00000000,0.00000029,-0.00000029,0.00000086,-0.00000086
-3.76088044,0.00006179,-0.00006179,0.00001542,-0.00001542,0.00002847,-0.00002847,0.00003104,-0.00003104,0.00000000,-0.00000000,0.00000041,-0.00000041,0.00000122,-0.00000122
-3.75487744,0.00008691,-0.00008691,0.00002169,-0.00002169,0.00004005,-0.00004005,0.00004366,-0.00004366,0.00000000,-0.00000000,0.00000058,-0.00000058,0.00000172,-0.00000172
-3.74887444,0.00012136,-0.00012136,0.00003028,-0.00003028,0.00005592,-0.00005592,0.00006097,-0.00006097,0.00000000,-0.00000000,0.00000080,-0.00000080,0.00000240,-0.00000240
-3.74287144,0.00016825,-0.00016825,0.00004198,-0.00004198,0.00007752,-0.00007752,0.00008452,-0.00008452,0.00000000,-0.00000000,0.00000111,-0.00000111,0.00000333,-0.00000333
-3.73686843,0.00023157,-0.00023157,0.00005778,-0.00005778,0.00010670,-0.00010670,0.00011634,-0.00011634,0.00000000,-0.00000000,0.00000153,-0.00000153,0.00000459,-0.00000459
-3.73086543,0.00031644,-0.00031644,0.00007895,-0.00007895,0.00014581,-0.00014581,0.00015897,-0.00015897,0.00000000,-0.00000000,0.00000210,-0.00000210,0.00000627,-0.00000627
-3.72486243,0.00042931,-0.00042931,0.00010711,-0.00010711,0.00019782,-0.00019782,0.00021568,-0.00021568,0.00000000,-0.00000000,0.00000284,-0.00000284,0.00000850,-0.00000850
-3.71885943,0.00057826,-0.00057826,0.00014428,-0.00014428,0.00026645,-0.00026645,0.00029051,-0.00029051,0.00000000,-0.00000000,0.00000383,-0.00000383,0.00001145,-0.00001145
-3.71285643,0.00077330,-0.00077330,0.00019294,-0.00019294,0.00035632,-0.00035632,0.00038849,-0.00038849,0.00000000,-0.00000000,0.00000512,-0.00000512,0.00001532,-0.00001532
-3.70685343,0.00102669,-0.00102669,0.00025616,-0.00025616,0.00047308,-0.00047308,0.00051578,-0.00051578,0.00000000,-0.00000000,0.00000680,-0.00000680,0.00002033,-0.00002033
-3.70085043,0.00135332,-0.00135332,0.00033765,-0.00033765,0.00062359,-0.00062359,0.00067987,-0.00067987,0.00000000,-0.00000000,0.00000896,-0.00000896,0.00002680,-0.00002680
-3.69484742,0.00177107,-0.00177107,0.00044188,-0.00044188,0.00081608,-0.00081608,0.00088974,-0.00088974,0.00000000,-0.00000000,0.00001173,-0.00001173,0.00003508,-0.00003508
-3.68884442,0.00230112,-0.00230112,0.00057412,-0.00057412,0.00106033,-0.00106033,0.00115602,-0.00115602,0.00000000,-0.00000000,0.00001524,-0.00001524,0.00004558,-0.00004558
-3.68284142,0.00296834,-0.00296834,0.00074059,-0.00074059,0.00136778,-0.00136778,0.00149121,-0.00149121,0.00000000,-0.00000000,0.00001966,-0.00001966,0.00005879,-0.00005879
-3.67683842,0.00380153,-0.00380153,0.00094846,-0.00094846,0.00175172,-0.00175172,0.00190978,-0.00190978,0.00000000,-0.00000000,0.00002518,-0.00002518,0.00007529,-0.00007529
-3.67083542,0.00483364,-0.00483364,0.00120596,-0.00120596,0.00222731,-0.00222731,0.00242827,-0.00242827,0.00000000,-0.00000000,0.00003202,-0.00003202,0.00009574,-0.00009574
-3.66483242,0.00610184,-0.00610184,0.00152236,-0.00152236,0.00281170,-0.00281170,0.00306537,-0.00306537,0.00000000,-0.00000000,0.00004042,-0.00004042,0.00012085,-0.00012085
-3.65882941,0.00764747,-0.00764747,0.00190798,-0.00190798,0.00352394,-0.00352394,0.00384184,-0.00384184,0.00000000,-0.00000000,0.00005066,-0.00005066,0.00015147,-0.00015147
-3.65282641,0.00951581,-0.00951581,0.00237410,-0.00237410,0.00438488,-0.00438488,0.00478042,-0.00478042,0.00000000,-0.00000000,0.00006303,-0.00006303,0.00018847,-0.00018847
-3.64682341,0.01175558,-0.01175558,0.00293289,-0.00293289,0.00541699,-0.00541699,0.00590560,-0.00590560,0.00000000,-0.00000000,0.00007787,-0.00007787,0.00023284,-0.00023284
-3.64082041,0.01441826,-0.01441826,0.00359719,-0.00359719,0.00664399,-0.00664399,0.00724322,-0.00724323,0.00000000,-0.00000000,0.00009551,-0.00009551,0.00028558,-0.00028558
-3.63481741,0.01755709,-0.01755709,0.00438027,-0.00438027,0.00809041,-0.00809041,0.00882005,-0.00882005,0.00000000,-0.00000000,0.00011630,-0.00011630,0.00034775,-0.00034775
-3.62881441,0.02122574,-0.02122574,0.00529553,-0.00529553,0.00978098,-0.00978098,0.01066302,-0.01066302,0.00000000,-0.00000000,0.00014060,-0.00014060,0.00042042,-0.00042042
-3.62281141,0.02547673,-0.02547673,0.00635607,-0.00635607,0.01173992,-0.01173992,0.01279854,-0.01279854,0.00000000,-0.00000000,0.00016877,-0.00016877,0.00050462,-0.00050462
-3.61680840,0.03035954,-0.03035954,0.00757423,-0.00757423,0.01399002,-0.01399003,0.01525145,-0.01525145,0.00000000,-0.00000000,0.00020111,-0.00020111,0.00060133,-0.00060134
-3.61080540,0.03591843,-0.03591843,0.00896105,-0.00896105,0.01655169,-0.01655170,0.01804399,-0.01804399,0.00000000,-0.00000000,0.00023794,-0.00023794,0.00071144,-0.00071144
-3.60480240,0.04219006,-0.04219007,0.01052568,-0.01052568,0.01944183,-0.01944183,0.02119457,-0.02119457,0.00000000,-0.00000000,0.00027948,-0.00027948,0.00083567,-0.00083567
-3.59879940,0.04920097,-0.04920097,0.01227473,-0.01227473,0.02267266,-0.02267266,0.02471651,-0.02471652,0.00000000,-0.00000000,0.00032593,-0.00032593,0.00097455,-0.00097455
-3.59279640,0.05696496,-0.05696497,0.01421164,-0.01421164,0.02625056,-0.02625056,0.02861677,-0.02861677,0.00000000,-0.00000000,0.00037736,-0.00037736,0.00112834,-0.00112834
-3.58679340,0.06548060,-0.06548061,0.01633605,-0.01633606,0.03017487,-0.03017487,0.03289460,-0.03289460,0.00000000,-0.00000000,0.00043378,-0.00043378,0.00129702,-0.00129702
-3.58079040,0.07472884,-0.07472885,0.01864322,-0.01864322,0.03443681,-0.03443681,0.03754043,-0.03754044,0.00000000,-0.00000000,0.00049505,-0.00049505,0.00148022,-0.00148022
-3.57478739,0.08467098,-0.08467099,0.02112347,-0.02112347,0.03901856,-0.03901856,0.04253483,-0.04253483,0.00000000,-0.00000000,0.00056091,-0.00056091,0.00167716,-0.00167716
-3.56878439,0.09524709,-0.09524710,0.02376186,-0.02376186,0.04389252,-0.04389252,0.04784768,-0.04784768,0.00000000,-0.00000000,0.00063098,-0.00063098,0.00188667,-0.00188667
